LOANAMOUNT,SEX,AGE,HOUSE,CREDITCARD,JOB,DEPENDENT,TELEPHONE,FOREIGNER,RISK
4204,male,52,own,2,skilled,1,none,yes,No Risk
2897,female,49,rent,1,unemployed,1,yes,yes,Risk
4897,male,19,own,1,skilled,1,none,yes,Risk
3664,male,46,own,2,unskilled,1,none,yes,Risk
4504,female,34,own,2,skilled,1,yes,yes,Risk
2322,female,24,own,1,skilled,1,none,yes,No Risk
3185,male,45,own,1,skilled,1,yes,yes,No Risk
1661,female,35,own,2,unskilled,1,yes,yes,No Risk
250,male,31,own,1,skilled,1,yes,yes,No Risk
1918,female,20,rent,1,skilled,1,none,yes,No Risk
1852,male,30,own,1,skilled,1,yes,yes,No Risk
9367,female,50,own,2,unskilled,2,yes,yes,Risk
250,female,39,own,1,skilled,1,none,yes,Risk
4653,female,37,own,2,unskilled,1,yes,yes,No Risk
4704,female,41,own,2,unemployed,1,yes,yes,Risk
1069,female,34,own,1,skilled,1,none,yes,No Risk
250,female,34,own,1,skilled,1,none,yes,No Risk
2734,male,36,own,2,skilled,1,yes,yes,Risk
4593,male,34,free,2,skilled,1,none,yes,Risk
5577,male,28,own,1,skilled,1,none,yes,No Risk
1743,male,29,own,1,skilled,1,none,yes,No Risk
5595,male,54,free,2,skilled,2,yes,yes,Risk
5351,male,39,own,2,skilled,1,none,yes,No Risk
2092,male,28,own,1,skilled,1,none,yes,No Risk
1722,male,25,own,1,skilled,2,yes,yes,No Risk
5315,male,50,own,2,skilled,1,yes,yes,Risk
2305,male,19,own,1,skilled,1,none,yes,No Risk
1775,male,39,own,1,skilled,1,yes,yes,No Risk
3190,male,42,own,1,unskilled,1,none,yes,No Risk
4722,male,50,own,2,unemployed,1,yes,yes,No Risk
250,female,19,rent,1,skilled,1,none,yes,No Risk
2379,male,26,free,1,skilled,1,none,yes,No Risk
7388,female,43,free,2,skilled,1,yes,yes,Risk
4489,female,32,own,2,skilled,2,yes,yes,No Risk
4758,male,38,own,1,skilled,1,yes,yes,No Risk
416,female,19,rent,1,skilled,1,none,yes,No Risk
2083,female,35,own,1,skilled,1,none,yes,No Risk
250,female,20,own,1,skilled,1,none,yes,No Risk
8499,female,58,free,2,skilled,1,yes,yes,Risk
250,female,24,rent,1,skilled,1,none,yes,No Risk
8523,male,49,free,2,skilled,2,yes,yes,Risk
5362,male,41,own,3,skilled,1,none,yes,Risk
1821,male,38,own,2,skilled,1,yes,yes,No Risk
2348,male,19,rent,1,unskilled,2,none,yes,No Risk
3747,female,40,rent,1,skilled,1,none,yes,No Risk
250,female,22,rent,1,skilled,1,none,yes,No Risk
430,male,21,rent,1,skilled,1,none,yes,No Risk
250,female,25,rent,1,skilled,1,none,yes,No Risk
2733,female,24,own,1,skilled,1,none,yes,No Risk
5321,female,46,own,1,skilled,1,yes,yes,No Risk
2211,male,35,own,2,skilled,1,none,yes,Risk
1179,female,55,free,1,unskilled,1,yes,yes,Risk
1998,male,38,rent,1,skilled,2,none,yes,No Risk
901,male,31,own,1,skilled,1,yes,yes,No Risk
3180,male,34,own,1,unskilled,2,yes,yes,No Risk
1459,male,42,rent,1,unskilled,1,yes,yes,No Risk
3900,male,19,rent,1,skilled,1,none,yes,No Risk
4339,male,44,own,2,skilled,1,none,yes,No Risk
389,female,40,own,1,skilled,1,yes,no,Risk
7317,male,42,own,3,skilled,1,yes,yes,No Risk
3999,male,25,own,2,skilled,1,none,yes,Risk
5835,female,50,own,2,skilled,2,yes,yes,No Risk
250,female,30,rent,1,skilled,1,none,yes,Risk
5653,male,30,own,1,skilled,1,none,yes,No Risk
1246,female,44,own,2,unemployed,1,none,yes,No Risk
1109,male,26,rent,1,unemployed,1,none,yes,No Risk
250,female,19,own,1,skilled,1,none,yes,No Risk
1329,male,20,own,1,skilled,1,none,yes,No Risk
250,male,30,rent,1,skilled,1,none,yes,No Risk
3000,female,32,own,1,skilled,1,none,yes,No Risk
250,male,19,rent,1,skilled,1,none,yes,No Risk
2771,male,30,own,1,skilled,1,none,yes,Risk
5499,male,49,own,3,skilled,2,yes,yes,Risk
250,male,20,rent,1,unskilled,1,none,yes,No Risk
4870,female,41,own,1,skilled,1,yes,yes,No Risk
1283,female,19,rent,1,unskilled,1,none,yes,No Risk
2646,female,42,rent,1,unskilled,1,none,yes,No Risk
1698,male,27,own,2,skilled,1,yes,yes,No Risk
250,female,26,own,1,skilled,1,none,yes,No Risk
5353,male,40,own,1,skilled,1,yes,yes,No Risk
654,male,21,own,1,skilled,1,none,yes,No Risk
7486,male,52,own,2,skilled,2,yes,yes,Risk
2535,female,35,own,1,skilled,1,yes,yes,No Risk
2052,male,21,rent,1,skilled,1,none,yes,No Risk
3184,male,37,own,2,unemployed,2,yes,yes,No Risk
9564,male,57,free,2,skilled,2,yes,no,Risk
250,male,34,own,2,skilled,1,none,yes,No Risk
5249,male,51,own,2,skilled,1,none,no,Risk
250,female,38,own,2,unemployed,1,none,yes,No Risk
2144,female,36,rent,1,unemployed,1,none,yes,No Risk
336,female,19,own,1,skilled,1,none,yes,No Risk
6105,female,58,own,2,unemployed,1,none,yes,No Risk
1088,male,47,own,2,skilled,1,none,yes,No Risk
2541,male,37,own,1,skilled,1,none,yes,No Risk
730,male,31,own,1,skilled,1,none,yes,No Risk
6448,male,42,free,2,skilled,2,yes,yes,Risk
250,male,19,rent,1,skilled,1,none,yes,No Risk
1564,male,25,own,1,unskilled,1,none,yes,No Risk
6846,female,47,own,2,unskilled,2,yes,yes,Risk
250,male,36,own,2,skilled,1,none,yes,No Risk
5119,male,49,free,2,skilled,1,yes,no,Risk
1584,male,33,rent,3,skilled,1,yes,yes,Risk
5492,male,29,own,2,skilled,1,none,yes,Risk
3063,male,49,free,2,skilled,1,yes,yes,Risk
250,male,19,own,1,skilled,1,none,yes,No Risk
250,female,29,own,1,skilled,1,none,yes,No Risk
5367,female,23,own,1,skilled,1,none,yes,No Risk
1582,female,44,own,1,skilled,1,yes,yes,Risk
250,female,20,rent,1,unemployed,1,none,yes,No Risk
2833,female,31,own,2,skilled,1,yes,yes,Risk
919,female,42,own,1,skilled,1,none,yes,No Risk
4243,female,38,own,1,skilled,1,none,yes,Risk
4637,female,34,own,1,skilled,1,none,yes,No Risk
4568,female,49,own,2,skilled,1,none,yes,Risk
6850,male,50,own,2,unskilled,2,none,yes,Risk
5056,male,43,own,2,skilled,1,none,yes,No Risk
1659,male,21,own,1,skilled,1,none,yes,No Risk
7315,male,58,free,2,skilled,1,yes,yes,Risk
250,female,37,own,1,skilled,1,yes,yes,No Risk
4388,male,43,own,2,skilled,1,none,yes,No Risk
408,female,26,rent,1,unskilled,1,none,yes,No Risk
8650,male,53,free,3,skilled,2,yes,yes,Risk
5082,male,51,free,2,unskilled,1,yes,no,Risk
941,male,20,rent,1,unemployed,1,none,yes,No Risk
4934,male,60,own,2,skilled,1,yes,yes,Risk
1721,male,30,rent,1,skilled,1,none,yes,No Risk
2886,female,37,own,2,skilled,1,yes,yes,Risk
681,female,21,rent,1,unskilled,1,none,yes,No Risk
250,male,21,own,1,skilled,1,none,yes,No Risk
4545,male,37,own,1,skilled,2,yes,yes,No Risk
945,female,36,rent,1,skilled,1,none,yes,No Risk
616,male,33,own,1,skilled,1,none,yes,No Risk
1444,male,33,own,2,unemployed,1,yes,yes,No Risk
250,female,25,rent,1,skilled,1,none,yes,No Risk
1467,female,25,own,1,skilled,1,none,yes,No Risk
250,female,28,rent,1,unskilled,1,none,yes,No Risk
4823,male,43,own,1,unskilled,1,yes,yes,No Risk
250,female,33,own,1,skilled,1,none,yes,No Risk
2918,female,35,own,2,skilled,1,none,yes,No Risk
250,female,22,rent,1,unskilled,1,none,yes,No Risk
5865,male,47,free,3,skilled,2,yes,yes,Risk
3252,female,51,own,2,skilled,1,none,yes,Risk
2750,male,38,own,1,skilled,2,yes,yes,No Risk
250,male,23,own,1,skilled,1,none,yes,No Risk
697,female,19,rent,1,skilled,1,none,yes,No Risk
250,female,29,own,1,unskilled,1,none,yes,Risk
822,female,25,own,1,skilled,1,none,yes,No Risk
250,male,19,rent,1,skilled,1,none,yes,No Risk
4504,male,46,own,1,skilled,1,none,no,No Risk
4885,female,41,own,2,skilled,1,yes,yes,Risk
250,male,19,rent,1,skilled,1,none,yes,No Risk
2454,female,23,rent,1,skilled,1,none,yes,No Risk
1513,male,36,own,1,skilled,1,yes,yes,Risk
1770,female,27,own,1,skilled,1,none,yes,No Risk
7681,male,43,own,2,skilled,1,none,yes,No Risk
3340,male,47,own,1,skilled,1,yes,yes,Risk
5939,male,46,free,2,skilled,1,none,yes,No Risk
6892,male,36,rent,1,skilled,1,none,yes,Risk
1008,female,20,rent,1,skilled,1,none,yes,No Risk
250,female,23,own,1,skilled,1,none,yes,No Risk
1222,male,25,own,1,skilled,1,none,yes,No Risk
6790,male,47,own,1,unemployed,2,yes,yes,Risk
250,male,19,own,1,skilled,1,none,yes,No Risk
4427,female,46,own,2,unemployed,1,none,yes,Risk
1512,male,37,own,2,skilled,1,yes,yes,No Risk
250,male,22,rent,2,skilled,1,none,yes,No Risk
2851,male,26,rent,1,skilled,1,none,yes,No Risk
5789,female,43,own,1,unskilled,1,yes,yes,No Risk
2652,male,20,own,1,skilled,2,none,yes,No Risk
9727,male,57,free,2,skilled,2,yes,yes,Risk
4545,male,35,own,1,skilled,2,yes,yes,Risk
250,male,30,own,1,skilled,1,none,yes,No Risk
1165,male,31,own,1,skilled,1,yes,yes,Risk
888,male,42,own,1,skilled,1,none,yes,No Risk
1033,female,24,own,1,skilled,1,none,yes,No Risk
1531,male,32,own,2,unskilled,1,yes,yes,Risk
3124,male,33,own,2,skilled,1,yes,yes,No Risk
250,male,26,rent,1,unskilled,1,none,yes,No Risk
1834,male,27,own,1,skilled,1,none,yes,No Risk
3249,female,41,rent,2,skilled,1,none,yes,No Risk
2070,female,23,rent,1,skilled,1,none,yes,No Risk
7736,male,46,own,2,skilled,2,yes,yes,Risk
1189,female,27,own,2,skilled,2,none,yes,No Risk
1541,female,53,own,1,skilled,1,none,yes,No Risk
3526,female,27,own,1,skilled,1,none,yes,No Risk
6607,female,45,own,2,unskilled,1,yes,no,Risk
9143,male,50,free,2,skilled,2,yes,yes,Risk
1151,male,23,own,2,unemployed,1,yes,yes,Risk
1249,female,38,own,1,skilled,1,none,yes,No Risk
6237,male,59,free,2,skilled,2,yes,yes,Risk
2244,male,32,rent,1,skilled,1,none,yes,Risk
250,female,40,own,1,skilled,1,none,yes,No Risk
4565,female,46,own,1,unskilled,2,yes,yes,No Risk
9443,male,48,free,2,skilled,2,yes,yes,No Risk
1961,female,29,rent,1,unemployed,1,none,yes,No Risk
1896,male,38,own,2,skilled,1,yes,yes,No Risk
250,female,19,rent,1,skilled,1,none,yes,No Risk
2986,female,32,own,1,skilled,1,yes,yes,No Risk
8173,male,62,free,2,skilled,1,yes,no,Risk
1664,female,31,own,1,unskilled,2,none,yes,No Risk
2646,male,31,rent,1,skilled,1,none,yes,No Risk
1322,male,26,own,2,unskilled,1,none,yes,No Risk
4580,male,28,rent,2,unemployed,2,yes,yes,No Risk
4993,male,48,own,2,unskilled,2,yes,yes,No Risk
250,female,33,own,1,skilled,1,none,yes,No Risk
250,female,26,rent,1,unemployed,1,none,yes,No Risk
5120,male,34,own,1,skilled,2,none,yes,No Risk
4833,male,43,free,2,skilled,1,yes,yes,No Risk
4185,male,31,own,1,skilled,1,yes,yes,No Risk
949,male,33,rent,1,skilled,1,none,yes,No Risk
4713,female,31,own,1,skilled,1,yes,yes,No Risk
1355,female,28,own,1,unskilled,1,none,yes,No Risk
3641,female,48,free,3,skilled,1,yes,yes,Risk
250,male,33,rent,1,unskilled,1,yes,yes,No Risk
2922,female,34,own,2,skilled,1,none,yes,No Risk
250,female,19,rent,1,skilled,1,none,yes,No Risk
1247,female,25,own,1,skilled,1,none,yes,No Risk
250,male,19,own,1,skilled,1,none,yes,No Risk
2148,female,22,free,2,skilled,2,yes,yes,No Risk
2286,male,27,own,2,unskilled,2,none,yes,No Risk
250,male,19,rent,1,skilled,1,none,yes,No Risk
250,female,23,rent,1,skilled,1,none,yes,No Risk
5494,male,37,free,2,skilled,1,yes,yes,Risk
250,male,19,rent,1,skilled,1,none,yes,No Risk
6084,male,52,free,2,skilled,1,yes,yes,Risk
250,male,29,rent,1,unemployed,1,none,yes,No Risk
9582,male,46,free,3,skilled,1,yes,yes,Risk
2449,female,30,own,2,skilled,1,none,yes,Risk
2741,male,43,own,2,skilled,2,yes,yes,No Risk
6386,male,45,free,3,skilled,2,yes,yes,Risk
1740,male,30,own,1,skilled,1,yes,yes,No Risk
250,female,41,own,1,skilled,1,none,yes,No Risk
5685,male,27,rent,1,skilled,1,none,yes,No Risk
1849,female,34,own,1,skilled,1,none,yes,No Risk
250,female,43,rent,1,unskilled,1,none,yes,No Risk
3936,female,28,own,2,skilled,1,yes,yes,No Risk
1052,male,42,free,1,skilled,1,yes,yes,No Risk
7726,male,55,free,2,skilled,1,yes,yes,No Risk
3251,female,27,rent,3,skilled,2,none,yes,Risk
2273,male,35,free,1,skilled,1,none,yes,No Risk
2294,female,32,own,1,skilled,1,none,no,No Risk
7969,male,36,own,1,skilled,1,none,yes,No Risk
4415,male,44,own,1,skilled,1,none,yes,Risk
250,female,27,own,1,skilled,1,none,yes,No Risk
1755,female,19,rent,1,skilled,1,none,yes,No Risk
1008,female,34,own,1,skilled,1,none,yes,No Risk
4080,male,52,own,1,skilled,1,yes,yes,No Risk
4637,male,48,free,2,unskilled,1,yes,yes,No Risk
2447,female,23,own,1,unskilled,1,none,yes,No Risk
1347,male,34,rent,1,unemployed,1,none,yes,No Risk
250,female,33,rent,1,skilled,1,none,yes,No Risk
842,male,32,own,1,skilled,2,yes,yes,No Risk
938,male,47,own,1,skilled,1,yes,yes,Risk
1130,female,30,rent,1,skilled,1,none,yes,No Risk
2323,male,19,rent,1,unemployed,1,none,yes,No Risk
3671,female,46,free,2,skilled,1,yes,yes,Risk
1394,female,42,free,2,skilled,1,yes,yes,Risk
250,female,33,rent,2,skilled,1,none,yes,No Risk
2509,female,28,rent,2,unemployed,1,yes,yes,No Risk
3493,male,30,rent,1,skilled,1,none,yes,Risk
4787,male,47,own,2,unskilled,2,yes,no,No Risk
624,male,32,own,1,skilled,1,none,yes,No Risk
4442,male,63,free,2,skilled,1,yes,yes,Risk
1659,male,24,rent,1,skilled,1,none,yes,No Risk
7022,female,46,own,2,skilled,1,yes,yes,Risk
3263,female,36,own,2,skilled,1,yes,no,Risk
3091,male,29,own,2,skilled,1,yes,yes,No Risk
2195,male,35,rent,2,unskilled,1,yes,yes,Risk
5657,male,57,own,3,unskilled,2,yes,yes,No Risk
2064,female,22,rent,1,unemployed,1,none,yes,No Risk
6769,male,60,own,2,unskilled,1,yes,yes,Risk
250,female,24,own,1,skilled,1,none,yes,No Risk
7755,male,59,free,2,skilled,2,yes,yes,Risk
250,female,41,rent,1,skilled,1,none,yes,No Risk
7160,female,40,own,2,skilled,1,none,yes,No Risk
1993,male,23,own,1,skilled,1,none,yes,No Risk
3545,male,31,own,2,skilled,1,none,yes,Risk
250,male,30,rent,1,unskilled,1,yes,yes,No Risk
3311,female,37,own,2,skilled,1,none,yes,No Risk
250,male,25,rent,1,skilled,1,none,yes,No Risk
10520,male,46,own,2,skilled,2,yes,yes,Risk
3861,female,42,rent,1,unemployed,1,yes,yes,No Risk
3711,male,36,rent,2,unemployed,1,none,yes,No Risk
250,female,25,own,1,skilled,1,none,yes,No Risk
3731,male,41,rent,1,skilled,1,none,yes,Risk
250,female,33,own,1,skilled,1,none,yes,No Risk
250,male,19,rent,1,skilled,1,none,yes,No Risk
1981,female,19,rent,1,skilled,1,none,yes,No Risk
5287,female,36,own,2,skilled,1,none,yes,Risk
250,female,19,rent,1,skilled,1,none,yes,No Risk
2194,female,34,rent,1,skilled,1,none,yes,Risk
250,male,32,own,1,unskilled,1,none,yes,No Risk
3874,male,34,own,2,skilled,1,none,yes,No Risk
3666,male,21,rent,2,skilled,1,none,yes,No Risk
765,female,40,own,1,unskilled,1,yes,yes,Risk
5169,female,42,own,1,skilled,1,yes,yes,Risk
2094,male,37,own,1,skilled,1,none,yes,Risk
2849,female,45,own,1,skilled,1,none,yes,No Risk
250,female,28,rent,1,skilled,1,none,yes,No Risk
3403,female,29,rent,1,skilled,1,none,yes,No Risk
2876,male,37,own,2,unemployed,1,none,yes,No Risk
1907,male,36,own,2,skilled,1,none,yes,Risk
1602,male,31,rent,1,unskilled,1,none,yes,No Risk
5950,male,40,own,2,unskilled,1,yes,yes,No Risk
4287,male,39,own,2,skilled,1,none,yes,No Risk
6222,male,43,free,2,unskilled,1,yes,yes,No Risk
1460,female,42,rent,1,skilled,2,none,yes,No Risk
1050,male,25,own,1,skilled,1,none,yes,No Risk
5929,female,28,rent,1,skilled,1,none,yes,No Risk
2011,female,40,own,2,unemployed,1,none,yes,Risk
2859,male,52,own,2,skilled,1,none,yes,No Risk
5379,male,64,free,2,skilled,2,yes,yes,Risk
8306,female,43,own,2,skilled,2,none,yes,Risk
443,male,19,rent,1,unskilled,1,none,yes,No Risk
6100,male,42,own,2,skilled,1,none,yes,No Risk
2574,male,29,rent,1,unskilled,2,none,yes,No Risk
374,male,19,own,1,skilled,1,none,yes,No Risk
539,female,36,own,1,unskilled,1,none,yes,No Risk
825,male,21,own,1,skilled,1,none,yes,No Risk
3782,female,45,own,1,skilled,2,yes,yes,Risk
9096,female,45,own,3,skilled,2,yes,yes,Risk
2216,male,29,own,2,skilled,1,none,yes,No Risk
4932,male,47,own,2,unskilled,1,yes,yes,No Risk
4246,male,45,own,2,skilled,1,none,yes,Risk
3885,male,36,own,1,skilled,1,yes,yes,No Risk
250,female,25,rent,1,skilled,1,none,yes,No Risk
3485,male,38,rent,2,unskilled,2,none,yes,No Risk
2138,male,28,own,1,skilled,1,yes,yes,Risk
6279,female,38,free,2,skilled,1,yes,yes,Risk
1862,male,19,own,1,skilled,1,yes,yes,No Risk
7195,male,65,free,3,skilled,2,yes,yes,Risk
573,male,22,own,1,skilled,1,none,yes,No Risk
1831,male,33,own,2,skilled,1,yes,yes,No Risk
1030,female,28,rent,1,skilled,1,none,yes,No Risk
250,male,29,own,1,skilled,1,none,yes,No Risk
250,female,19,rent,1,skilled,1,none,yes,No Risk
6382,male,32,own,3,skilled,1,none,yes,No Risk
2099,female,41,free,1,skilled,1,yes,yes,No Risk
5942,male,40,own,1,skilled,1,none,yes,Risk
2666,male,38,own,2,unemployed,1,yes,yes,No Risk
2098,male,42,own,2,skilled,1,none,yes,No Risk
1928,female,27,rent,1,skilled,1,none,yes,No Risk
5876,male,30,own,2,unskilled,1,yes,yes,No Risk
1046,male,27,rent,1,skilled,1,none,yes,No Risk
250,male,29,own,1,skilled,1,none,yes,No Risk
6353,male,40,free,2,unskilled,1,none,yes,Risk
250,male,34,own,1,skilled,2,none,yes,No Risk
8750,male,61,free,2,unskilled,1,yes,yes,Risk
9040,male,50,free,3,skilled,2,yes,yes,Risk
376,female,35,own,1,skilled,1,none,yes,No Risk
3468,female,39,own,1,skilled,1,yes,yes,No Risk
6699,female,45,free,2,skilled,1,yes,yes,Risk
2403,female,46,own,2,skilled,1,none,yes,Risk
250,female,29,own,1,unskilled,1,none,yes,No Risk
250,female,19,rent,1,unskilled,1,none,yes,No Risk
3719,male,30,own,2,skilled,1,none,yes,No Risk
3785,female,35,own,2,skilled,1,yes,yes,Risk
5232,female,45,own,2,skilled,2,yes,yes,Risk
592,female,20,own,1,skilled,1,none,yes,No Risk
7118,male,48,free,2,skilled,2,yes,yes,Risk
1946,male,28,own,1,skilled,1,yes,yes,Risk
4122,female,47,free,1,skilled,1,yes,yes,No Risk
4300,female,39,own,2,skilled,1,yes,yes,No Risk
2396,female,36,own,3,skilled,1,none,yes,No Risk
5385,male,43,own,1,skilled,1,none,yes,No Risk
2501,male,26,own,2,skilled,1,none,yes,No Risk
6394,female,44,own,1,skilled,1,yes,yes,No Risk
4203,male,34,own,2,unemployed,1,none,yes,Risk
7971,male,56,free,3,skilled,2,yes,yes,Risk
250,male,24,rent,2,unemployed,1,none,yes,No Risk
4969,female,48,own,2,skilled,1,none,yes,Risk
1501,female,27,own,1,skilled,1,none,yes,No Risk
250,male,27,own,1,skilled,1,none,yes,Risk
5795,male,25,own,1,skilled,2,yes,yes,No Risk
250,male,23,own,1,skilled,1,none,yes,No Risk
3281,male,40,own,1,unskilled,1,yes,yes,No Risk
3054,male,21,own,1,skilled,1,none,yes,No Risk
657,male,24,own,1,skilled,1,none,yes,No Risk
4367,male,49,own,1,skilled,1,yes,yes,Risk
250,female,32,rent,1,unemployed,1,none,yes,No Risk
250,male,31,rent,1,skilled,1,none,yes,No Risk
5801,female,33,own,2,skilled,1,yes,yes,No Risk
5441,male,47,own,2,skilled,1,yes,yes,Risk
1330,male,30,rent,1,skilled,1,none,yes,No Risk
3273,male,38,own,2,skilled,2,yes,yes,No Risk
1498,female,40,own,1,skilled,1,none,yes,No Risk
2219,female,29,own,1,skilled,1,none,yes,No Risk
3540,male,46,own,2,skilled,2,none,yes,Risk
1380,female,24,rent,1,skilled,1,none,yes,No Risk
5102,female,43,own,2,skilled,1,yes,yes,Risk
250,male,19,rent,1,unskilled,1,none,yes,No Risk
4693,male,32,own,2,skilled,1,none,yes,No Risk
250,female,29,own,1,unskilled,1,none,yes,Risk
1468,female,28,own,1,skilled,2,none,yes,Risk
5677,female,51,free,2,skilled,1,yes,yes,Risk
1973,female,46,own,2,skilled,1,none,yes,Risk
4842,female,46,own,2,skilled,1,none,yes,Risk
2802,female,29,own,2,unskilled,1,none,yes,No Risk
3773,male,33,own,1,skilled,2,yes,yes,No Risk
5658,male,40,own,2,unskilled,2,yes,yes,Risk
1254,female,28,rent,1,skilled,1,none,yes,No Risk
6173,male,48,free,2,skilled,1,yes,yes,Risk
250,female,19,rent,1,skilled,1,none,yes,No Risk
1074,female,37,own,2,skilled,2,none,yes,No Risk
1943,female,21,own,1,skilled,1,none,yes,No Risk
5173,female,46,free,2,skilled,2,yes,yes,Risk
1948,male,36,own,1,unskilled,1,none,yes,No Risk
250,female,19,rent,1,skilled,1,none,yes,No Risk
3967,female,32,own,1,skilled,1,yes,yes,Risk
250,female,27,own,2,skilled,1,none,yes,No Risk
5035,female,37,own,1,skilled,1,none,yes,Risk
4070,female,39,own,2,skilled,1,yes,yes,No Risk
1931,male,35,own,2,unskilled,1,none,yes,No Risk
250,female,44,rent,1,unemployed,1,yes,yes,No Risk
1920,male,26,rent,1,skilled,1,none,yes,No Risk
2483,male,39,own,1,skilled,2,none,yes,Risk
1720,male,41,own,2,skilled,2,yes,yes,No Risk
3091,female,28,own,2,skilled,1,none,yes,No Risk
3964,female,57,free,3,skilled,1,yes,yes,Risk
3713,female,33,free,2,skilled,1,none,yes,Risk
418,female,37,own,1,unemployed,1,yes,yes,No Risk
1779,female,39,own,1,skilled,2,none,yes,No Risk
2340,female,37,own,2,skilled,1,none,yes,Risk
7233,male,46,free,2,skilled,1,yes,yes,No Risk
1975,female,40,own,2,skilled,2,none,yes,No Risk
1873,male,31,rent,1,skilled,1,none,yes,No Risk
6084,female,24,own,1,skilled,1,none,yes,No Risk
1982,female,28,own,1,skilled,1,none,yes,No Risk
4655,female,46,own,2,skilled,2,yes,yes,Risk
1149,female,44,own,2,unskilled,1,yes,yes,No Risk
941,male,27,own,1,skilled,1,none,yes,No Risk
4967,female,39,own,2,unskilled,1,yes,yes,Risk
933,male,54,free,2,skilled,1,yes,yes,No Risk
378,female,19,own,1,skilled,1,none,yes,Risk
2068,male,33,own,2,skilled,2,yes,yes,Risk
788,female,33,free,1,unskilled,1,yes,yes,No Risk
2875,male,29,own,1,unskilled,1,yes,yes,Risk
4569,male,51,free,2,skilled,2,yes,yes,Risk
6438,male,44,own,1,skilled,1,yes,yes,No Risk
1127,male,21,own,1,skilled,2,yes,yes,Risk
403,male,26,own,1,skilled,1,none,yes,No Risk
8503,female,29,own,1,skilled,1,yes,yes,Risk
3384,female,23,own,1,skilled,1,none,yes,No Risk
3143,female,22,own,1,skilled,1,none,yes,No Risk
3655,male,43,free,2,skilled,1,none,yes,No Risk
661,female,33,own,1,skilled,1,none,yes,No Risk
